shapeID,date,t,cohort,first_treat_t,rel_time,treat_now,log_avg_rad
UNIT-38,2022-04-01,4,2024-01,25,-21,0,2.3783
UNIT-38,2022-05-01,5,2024-01,25,-20,0,2.3654
UNIT-38,2022-06-01,6,2024-01,25,-19,0,2.3899
UNIT-38,2022-07-01,7,2024-01,25,-18,0,2.3725
UNIT-38,2022-08-01,8,2024-01,25,-17,0,2.34
UNIT-38,2022-09-01,9,2024-01,25,-16,0,2.3405
UNIT-38,2022-10-01,10,2024-01,25,-15,0,2.3449
UNIT-38,2022-11-01,11,2024-01,25,-14,0,2.3876
UNIT-38,2022-12-01,12,2024-01,25,-13,0,2.3424
UNIT-38,2023-01-01,13,2024-01,25,-12,0,2.35
UNIT-38,2023-02-01,14,2024-01,25,-11,0,2.3691
UNIT-38,2023-03-01,15,2024-01,25,-10,0,2.4159
UNIT-38,2023-04-01,16,2024-01,25,-9,0,2.355
UNIT-38,2023-05-01,17,2024-01,25,-8,0,2.3663
UNIT-38,2023-06-01,18,2024-01,25,-7,0,2.4045
UNIT-38,2023-07-01,19,2024-01,25,-6,0,2.423
UNIT-38,2023-08-01,20,2024-01,25,-5,0,2.3631
UNIT-38,2023-09-01,21,2024-01,25,-4,0,2.3986
UNIT-38,2023-10-01,22,2024-01,25,-3,0,2.4446
UNIT-38,2023-11-01,23,2024-01,25,-2,0,2.4071
UNIT-38,2023-12-01,24,2024-01,25,-1,0,2.4027
UNIT-38,2024-01-01,25,2024-01,25,0,1,2.4386
UNIT-38,2024-02-01,26,2024-01,25,1,1,2.4493
UNIT-38,2024-03-01,27,2024-01,25,2,1,2.4733
UNIT-38,2024-04-01,28,2024-01,25,3,1,2.4348
UNIT-38,2024-05-01,29,2024-01,25,4,1,2.4516
UNIT-38,2024-06-01,30,2024-01,25,5,1,2.5265
UNIT-38,2024-07-01,31,2024-01,25,6,1,2.4683
UNIT-38,2024-08-01,32,2024-01,25,7,1,2.4746
UNIT-38,2024-09-01,33,2024-01,25,8,1,2.5467
UNIT-38,2024-10-01,34,2024-01,25,9,1,2.4685
UNIT-38,2024-11-01,35,2024-01,25,10,1,2.5403
UNIT-38,2024-12-01,36,2024-01,25,11,1,2.5439
UNIT-38,2025-01-01,37,2024-01,25,12,1,2.5602
UNIT-38,2025-02-01,38,2024-01,25,13,1,2.5709
UNIT-38,2025-03-01,39,2024-01,25,14,1,2.4632
UNIT-38,2025-04-01,40,2024-01,25,15,1,2.5495
UNIT-38,2025-05-01,41,2024-01,25,16,1,2.5519
UNIT-38,2025-06-01,42,2024-01,25,17,1,2.5647
UNIT-38,2025-07-01,43,2024-01,25,18,1,2.5388
UNIT-38,2025-08-01,44,2024-01,25,19,1,2.4461
UNIT-38,2025-09-01,45,2024-01,25,20,1,2.559
UNIT-38,2025-10-01,46,2024-01,25,21,1,2.5664
UNIT-38,2025-11-01,47,2024-01,25,22,1,2.5696
UNIT-38,2025-12-01,48,2024-01,25,23,1,2.5764
UNIT-39,2022-01-01,1,never,0,,0,2.3637
UNIT-39,2022-02-01,2,never,0,,0,2.4814
UNIT-39,2022-03-01,3,never,0,,0,2.3934
UNIT-39,2022-04-01,4,never,0,,0,2.4292
UNIT-39,2022-05-01,5,never,0,,0,2.3829
UNIT-39,2022-06-01,6,never,0,,0,2.3757
UNIT-39,2022-07-01,7,never,0,,0,2.436
UNIT-39,2022-08-01,8,never,0,,0,2.4346
UNIT-39,2022-09-01,9,never,0,,0,2.4101
UNIT-39,2022-10-01,10,never,0,,0,2.4486
UNIT-39,2022-11-01,11,never,0,,0,2.4333
UNIT-39,2022-12-01,12,never,0,,0,2.4136
UNIT-39,2023-01-01,13,never,0,,0,2.4562
UNIT-39,2023-02-01,14,never,0,,0,2.4571
UNIT-39,2023-03-01,15,never,0,,0,2.4364
UNIT-39,2023-04-01,16,never,0,,0,2.4082
UNIT-39,2023-05-01,17,never,0,,0,2.4122
UNIT-39,2023-06-01,18,never,0,,0,2.4624
UNIT-39,2023-07-01,19,never,0,,0,2.4522
UNIT-39,2023-08-01,20,never,0,,0,2.4872
UNIT-39,2023-09-01,21,never,0,,0,2.4785
UNIT-39,2023-10-01,22,never,0,,0,2.3877
UNIT-39,2023-11-01,23,never,0,,0,2.5175
UNIT-39,2023-12-01,24,never,0,,0,2.4996
UNIT-39,2024-01-01,25,never,0,,0,2.4346
UNIT-39,2024-02-01,26,never,0,,0,2.4735
UNIT-39,2024-03-01,27,never,0,,0,2.5249
UNIT-39,2024-04-01,28,never,0,,0,2.5399
UNIT-39,2024-05-01,29,never,0,,0,2.4864
UNIT-39,2024-06-01,30,never,0,,0,2.4901
UNIT-39,2024-07-01,31,never,0,,0,2.514
UNIT-39,2024-08-01,32,never,0,,0,2.5165
UNIT-39,2024-09-01,33,never,0,,0,2.5001
UNIT-39,2024-10-01,34,never,0,,0,2.4537
UNIT-39,2024-11-01,35,never,0,,0,2.4794
UNIT-39,2024-12-01,36,never,0,,0,2.4825
UNIT-39,2025-01-01,37,never,0,,0,2.5057
UNIT-39,2025-02-01,38,never,0,,0,2.5293
UNIT-39,2025-03-01,39,never,0,,0,2.5019
UNIT-39,2025-04-01,40,never,0,,0,2.5056
UNIT-39,2025-05-01,41,never,0,,0,2.5517
UNIT-39,2025-06-01,42,never,0,,0,2.5635
UNIT-39,2025-07-01,43,never,0,,0,2.5027
UNIT-39,2025-08-01,44,never,0,,0,2.5917
UNIT-39,2025-09-01,45,never,0,,0,2.4493
UNIT-39,2025-10-01,46,never,0,,0,2.5983
UNIT-39,2025-11-01,47,never,0,,0,2.4921
UNIT-39,2025-12-01,48,never,0,,0,2.4865
UNIT-40,2022-01-01,1,2023-01,13,-12,0,2.26
UNIT-40,2022-02-01,2,2023-01,13,-11,0,2.2368
UNIT-40,2022-03-01,3,2023-01,13,-10,0,2.227
UNIT-40,2022-04-01,4,2023-01,13,-9,0,2.2094
UNIT-40,2022-05-01,5,2023-01,13,-8,0,2.2329
UNIT-40,2022-06-01,6,2023-01,13,-7,0,2.2491
UNIT-40,2022-07-01,7,2023-01,13,-6,0,2.2612
UNIT-40,2022-08-01,8,2023-01,13,-5,0,2.2605
UNIT-40,2022-09-01,9,2023-01,13,-4,0,2.3056
UNIT-40,2022-10-01,10,2023-01,13,-3,0,2.2609
UNIT-40,2022-11-01,11,2023-01,13,-2,0,2.2812
UNIT-40,2022-12-01,12,2023-01,13,-1,0,2.2905
UNIT-40,2023-01-01,13,2023-01,13,0,1,2.2578
UNIT-40,2023-02-01,14,2023-01,13,1,1,2.3373
UNIT-40,2023-03-01,15,2023-01,13,2,1,2.3224
UNIT-40,2023-04-01,16,2023-01,13,3,1,2.3695
UNIT-40,2023-05-01,17,2023-01,13,4,1,2.3024
UNIT-40,2023-06-01,18,2023-01,13,5,1,2.3827
UNIT-40,2023-07-01,19,2023-01,13,6,1,2.3332
UNIT-40,2023-08-01,20,2023-01,13,7,1,2.4036
UNIT-40,2023-09-01,21,2023-01,13,8,1,2.3563
UNIT-40,2023-10-01,22,2023-01,13,9,1,2.3872
UNIT-40,2023-11-01,23,2023-01,13,10,1,2.3683
UNIT-40,2023-12-01,24,2023-01,13,11,1,2.3357
UNIT-40,2024-01-01,25,2023-01,13,12,1,2.3228
UNIT-40,2024-02-01,26,2023-01,13,13,1,2.3985
UNIT-40,2024-03-01,27,2023-01,13,14,1,2.3808
UNIT-40,2024-04-01,28,2023-01,13,15,1,2.4574
UNIT-40,2024-05-01,29,2023-01,13,16,1,2.3704
UNIT-40,2024-06-01,30,2023-01,13,17,1,2.3842
UNIT-40,2024-07-01,31,2023-01,13,18,1,2.3941
UNIT-40,2024-08-01,32,2023-01,13,19,1,2.4024
UNIT-40,2024-09-01,33,2023-01,13,20,1,2.3461
UNIT-40,2024-10-01,34,2023-01,13,21,1,2.412
UNIT-40,2024-11-01,35,2023-01,13,22,1,2.3691
UNIT-40,2024-12-01,36,2023-01,13,23,1,2.4289
UNIT-40,2025-01-01,37,2023-01,13,24,1,2.3744
UNIT-40,2025-02-01,38,2023-01,13,25,1,2.4017
UNIT-40,2025-03-01,39,2023-01,13,26,1,2.4276
UNIT-40,2025-04-01,40,2023-01,13,27,1,2.3737
UNIT-40,2025-05-01,41,2023-01,13,28,1,2.4288
UNIT-40,2025-06-01,42,2023-01,13,29,1,2.4989
UNIT-40,2025-07-01,43,2023-01,13,30,1,2.3717
UNIT-40,2025-08-01,44,2023-01,13,31,1,2.4364
UNIT-40,2025-09-01,45,2023-01,13,32,1,2.4124
UNIT-40,2025-10-01,46,2023-01,13,33,1,2.4185
UNIT-40,2025-11-01,47,2023-01,13,34,1,2.4364
UNIT-40,2025-12-01,48,2023-01,13,35,1,2.397
UNIT-41,2022-01-01,1,never,0,,0,2.3461
UNIT-41,2022-02-01,2,never,0,,0,2.3208
UNIT-41,2022-03-01,3,never,0,,0,2.3109
UNIT-41,2022-04-01,4,never,0,,0,2.3504
UNIT-41,2022-05-01,5,never,0,,0,2.3316
UNIT-41,2022-06-01,6,never,0,,0,2.3423
UNIT-41,2022-07-01,7,never,0,,0,2.3351
UNIT-41,2022-08-01,8,never,0,,0,2.3618
UNIT-41,2022-09-01,9,never,0,,0,2.379
UNIT-41,2022-10-01,10,never,0,,0,2.3937
UNIT-41,2022-11-01,11,never,0,,0,2.3259
UNIT-41,2022-12-01,12,never,0,,0,2.3842
UNIT-41,2023-01-01,13,never,0,,0,2.3921
UNIT-41,2023-02-01,14,never,0,,0,2.3897
UNIT-41,2023-03-01,15,never,0,,0,2.387
UNIT-41,2023-04-01,16,never,0,,0,2.4053
UNIT-41,2023-05-01,17,never,0,,0,2.4573
UNIT-41,2023-06-01,18,never,0,,0,2.439
UNIT-41,2023-07-01,19,never,0,,0,2.4415
UNIT-41,2023-08-01,20,never,0,,0,2.3988
UNIT-41,2023-09-01,21,never,0,,0,2.3891
UNIT-41,2023-10-01,22,never,0,,0,2.3957
UNIT-41,2023-11-01,23,never,0,,0,2.4363
UNIT-41,2023-12-01,24,never,0,,0,2.4507
UNIT-41,2024-01-01,25,never,0,,0,2.3988
UNIT-41,2024-02-01,26,never,0,,0,2.4377
UNIT-41,2024-03-01,27,never,0,,0,2.4258
UNIT-41,2024-04-01,28,never,0,,0,2.4153
UNIT-41,2024-05-01,29,never,0,,0,2.4187
UNIT-41,2024-06-01,30,never,0,,0,2.473
UNIT-41,2024-07-01,31,never,0,,0,2.4029
UNIT-41,2024-08-01,32,never,0,,0,2.495
UNIT-41,2024-09-01,33,never,0,,0,2.3841
UNIT-41,2024-10-01,34,never,0,,0,2.4806
UNIT-41,2024-11-01,35,never,0,,0,2.474
UNIT-41,2024-12-01,36,never,0,,0,2.4992
UNIT-41,2025-01-01,37,never,0,,0,2.4565
UNIT-41,2025-02-01,38,never,0,,0,2.5051
UNIT-41,2025-03-01,39,never,0,,0,2.4666
UNIT-41,2025-04-01,40,never,0,,0,2.5126
UNIT-41,2025-05-01,41,never,0,,0,2.4969
UNIT-41,2025-06-01,42,never,0,,0,2.4987
UNIT-41,2025-07-01,43,never,0,,0,2.4672
UNIT-41,2025-08-01,44,never,0,,0,2.4882
UNIT-41,2025-09-01,45,never,0,,0,2.5183
UNIT-41,2025-10-01,46,never,0,,0,2.4975
UNIT-41,2025-11-01,47,never,0,,0,2.4974
UNIT-41,2025-12-01,48,never,0,,0,2.5183
UNIT-42,2022-01-01,1,2024-01,25,-24,0,2.6886
UNIT-42,2022-02-01,2,2024-01,25,-23,0,2.7187
UNIT-42,2022-03-01,3,2024-01,25,-22,0,2.6924
UNIT-42,2022-04-01,4,2024-01,25,-21,0,2.694
UNIT-42,2022-05-01,5,2024-01,25,-20,0,2.7173
UNIT-42,2022-06-01,6,2024-01,25,-19,0,2.7057
UNIT-42,2022-07-01,7,2024-01,25,-18,0,2.708
UNIT-42,2022-08-01,8,2024-01,25,-17,0,2.6072
UNIT-42,2022-09-01,9,2024-01,25,-16,0,2.7425
UNIT-42,2022-10-01,10,2024-01,25,-15,0,2.7296
UNIT-42,2022-11-01,11,2024-01,25,-14,0,2.7543
UNIT-42,2022-12-01,12,2024-01,25,-13,0,2.6911
UNIT-42,2023-01-01,13,2024-01,25,-12,0,2.7174
UNIT-42,2023-02-01,14,2024-01,25,-11,0,2.7608
UNIT-42,2023-03-01,15,2024-01,25,-10,0,2.7909
UNIT-42,2023-04-01,16,2024-01,25,-9,0,2.7743
UNIT-42,2023-05-01,17,2024-01,25,-8,0,2.7425
UNIT-42,2023-06-01,18,2024-01,25,-7,0,2.7266
UNIT-42,2023-07-01,19,2024-01,25,-6,0,2.8078
UNIT-42,2023-08-01,20,2024-01,25,-5,0,2.7785
UNIT-42,2023-09-01,21,2024-01,25,-4,0,2.8182
UNIT-42,2023-10-01,22,2024-01,25,-3,0,2.7042
UNIT-42,2023-11-01,23,2024-01,25,-2,0,2.7951
UNIT-42,2023-12-01,24,2024-01,25,-1,0,2.7532
UNIT-42,2024-01-01,25,2024-01,25,0,1,2.8183
UNIT-42,2024-02-01,26,2024-01,25,1,1,2.8218
UNIT-42,2024-03-01,27,2024-01,25,2,1,2.8561
UNIT-42,2024-04-01,28,2024-01,25,3,1,2.8485
UNIT-42,2024-05-01,29,2024-01,25,4,1,2.8525
UNIT-42,2024-06-01,30,2024-01,25,5,1,2.872
UNIT-42,2024-07-01,31,2024-01,25,6,1,2.8605
UNIT-42,2024-08-01,32,2024-01,25,7,1,2.9122
UNIT-42,2024-09-01,33,2024-01,25,8,1,2.9028
UNIT-42,2024-10-01,34,2024-01,25,9,1,2.854
UNIT-42,2024-11-01,35,2024-01,25,10,1,2.8511
UNIT-42,2024-12-01,36,2024-01,25,11,1,2.8606
UNIT-42,2025-01-01,37,2024-01,25,12,1,2.8868
UNIT-42,2025-02-01,38,2024-01,25,13,1,2.8371
UNIT-42,2025-03-01,39,2024-01,25,14,1,2.864
UNIT-42,2025-04-01,40,2024-01,25,15,1,2.8741
UNIT-42,2025-05-01,41,2024-01,25,16,1,2.9343
UNIT-42,2025-06-01,42,2024-01,25,17,1,2.8925
UNIT-42,2025-07-01,43,2024-01,25,18,1,2.968
UNIT-42,2025-08-01,44,2024-01,25,19,1,2.943
UNIT-42,2025-09-01,45,2024-01,25,20,1,2.9143
UNIT-42,2025-10-01,46,2024-01,25,21,1,2.9101
UNIT-42,2025-11-01,47,2024-01,25,22,1,2.9558
UNIT-42,2025-12-01,48,2024-01,25,23,1,2.9404
UNIT-43,2022-01-01,1,2023-07,19,-18,0,2.5981
UNIT-43,2022-02-01,2,2023-07,19,-17,0,2.6402
UNIT-43,2022-03-01,3,2023-07,19,-16,0,2.641
UNIT-43,2022-04-01,4,2023-07,19,-15,0,2.5769
UNIT-43,2022-05-01,5,2023-07,19,-14,0,2.5822
UNIT-43,2022-06-01,6,2023-07,19,-13,0,2.6257
UNIT-43,2022-07-01,7,2023-07,19,-12,0,2.5936
UNIT-43,2022-08-01,8,2023-07,19,-11,0,2.6592
UNIT-43,2022-09-01,9,2023-07,19,-10,0,2.696
UNIT-43,2022-10-01,10,2023-07,19,-9,0,2.6572
UNIT-43,2022-11-01,11,2023-07,19,-8,0,2.6867
UNIT-43,2022-12-01,12,2023-07,19,-7,0,2.6766
UNIT-43,2023-01-01,13,2023-07,19,-6,0,2.6355
UNIT-43,2023-02-01,14,2023-07,19,-5,0,2.7118
UNIT-43,2023-03-01,15,2023-07,19,-4,0,2.6458
UNIT-43,2023-04-01,16,2023-07,19,-3,0,2.6773
UNIT-43,2023-05-01,17,2023-07,19,-2,0,2.6274
UNIT-43,2023-06-01,18,2023-07,19,-1,0,2.6174
UNIT-43,2023-07-01,19,2023-07,19,0,1,2.6842
UNIT-43,2023-08-01,20,2023-07,19,1,1,2.6594
UNIT-43,2023-09-01,21,2023-07,19,2,1,2.7368
UNIT-43,2023-10-01,22,2023-07,19,3,1,2.7297
UNIT-43,2023-11-01,23,2023-07,19,4,1,2.7398
UNIT-43,2023-12-01,24,2023-07,19,5,1,2.7572
UNIT-43,2024-01-01,25,2023-07,19,6,1,2.7989
UNIT-43,2024-02-01,26,2023-07,19,7,1,2.7846
UNIT-43,2024-03-01,27,2023-07,19,8,1,2.8192
UNIT-43,2024-04-01,28,2023-07,19,9,1,2.7759
UNIT-43,2024-05-01,29,2023-07,19,10,1,2.7855
UNIT-43,2024-06-01,30,2023-07,19,11,1,2.7904
UNIT-43,2024-07-01,31,2023-07,19,12,1,2.7
UNIT-43,2024-08-01,32,2023-07,19,13,1,2.7844
UNIT-43,2024-09-01,33,2023-07,19,14,1,2.7995
UNIT-43,2024-10-01,34,2023-07,19,15,1,2.7757
UNIT-43,2024-11-01,35,2023-07,19,16,1,2.7588
UNIT-43,2024-12-01,36,2023-07,19,17,1,2.8206
UNIT-43,2025-01-01,37,2023-07,19,18,1,2.7383
UNIT-43,2025-02-01,38,2023-07,19,19,1,2.7819
UNIT-43,2025-03-01,39,2023-07,19,20,1,2.768
UNIT-43,2025-04-01,40,2023-07,19,21,1,2.7908
UNIT-43,2025-05-01,41,2023-07,19,22,1,2.8307
UNIT-43,2025-06-01,42,2023-07,19,23,1,2.817
UNIT-43,2025-07-01,43,2023-07,19,24,1,2.7859
UNIT-43,2025-08-01,44,2023-07,19,25,1,2.7751
UNIT-43,2025-09-01,45,2023-07,19,26,1,2.8253
UNIT-43,2025-10-01,46,2023-07,19,27,1,2.8626
UNIT-43,2025-11-01,47,2023-07,19,28,1,2.8059
UNIT-43,2025-12-01,48,2023-07,19,29,1,2.8252
UNIT-44,2022-01-01,1,2023-07,19,-18,0,2.1661
UNIT-44,2022-02-01,2,2023-07,19,-17,0,2.2934
UNIT-44,2022-03-01,3,2023-07,19,-16,0,2.2267
UNIT-44,2022-04-01,4,2023-07,19,-15,0,2.1663
UNIT-44,2022-05-01,5,2023-07,19,-14,0,2.2428
UNIT-44,2022-06-01,6,2023-07,19,-13,0,2.2688
UNIT-44,2022-07-01,7,2023-07,19,-12,0,2.2391
UNIT-44,2022-08-01,8,2023-07,19,-11,0,2.2351
UNIT-44,2022-09-01,9,2023-07,19,-10,0,2.2945
UNIT-44,2022-10-01,10,2023-07,19,-9,0,2.3062
UNIT-44,2022-11-01,11,2023-07,19,-8,0,2.2416
UNIT-44,2022-12-01,12,2023-07,19,-7,0,2.266
UNIT-44,2023-01-01,13,2023-07,19,-6,0,2.2807
UNIT-44,2023-02-01,14,2023-07,19,-5,0,2.2752
UNIT-44,2023-03-01,15,2023-07,19,-4,0,2.2283
UNIT-44,2023-04-01,16,2023-07,19,-3,0,2.3077
UNIT-44,2023-05-01,17,2023-07,19,-2,0,2.2824
UNIT-44,2023-06-01,18,2023-07,19,-1,0,2.271
UNIT-44,2023-07-01,19,2023-07,19,0,1,2.316
UNIT-44,2023-08-01,20,2023-07,19,1,1,2.307
UNIT-44,2023-09-01,21,2023-07,19,2,1,2.3993
UNIT-44,2023-10-01,22,2023-07,19,3,1,2.3048
UNIT-44,2023-11-01,23,2023-07,19,4,1,2.37
UNIT-44,2023-12-01,24,2023-07,19,5,1,2.3583
UNIT-44,2024-01-01,25,2023-07,19,6,1,2.3616
UNIT-44,2024-02-01,26,2023-07,19,7,1,2.3096
UNIT-44,2024-03-01,27,2023-07,19,8,1,2.3887
UNIT-44,2024-04-01,28,2023-07,19,9,1,2.3628
UNIT-44,2024-05-01,29,2023-07,19,10,1,2.3909
UNIT-44,2024-06-01,30,2023-07,19,11,1,2.4263
UNIT-44,2024-07-01,31,2023-07,19,12,1,2.4009
UNIT-44,2024-08-01,32,2023-07,19,13,1,2.3336
UNIT-44,2024-09-01,33,2023-07,19,14,1,2.4157
UNIT-44,2024-10-01,34,2023-07,19,15,1,2.3792
UNIT-44,2024-11-01,35,2023-07,19,16,1,2.4391
UNIT-44,2024-12-01,36,2023-07,19,17,1,2.3669
UNIT-44,2025-01-01,37,2023-07,19,18,1,2.4398
UNIT-44,2025-02-01,38,2023-07,19,19,1,2.394
UNIT-44,2025-03-01,39,2023-07,19,20,1,2.4133
UNIT-44,2025-04-01,40,2023-07,19,21,1,2.3639
UNIT-44,2025-05-01,41,2023-07,19,22,1,2.4217
UNIT-44,2025-06-01,42,2023-07,19,23,1,2.3638
UNIT-44,2025-07-01,43,2023-07,19,24,1,2.4034
UNIT-44,2025-08-01,44,2023-07,19,25,1,2.3526
UNIT-44,2025-09-01,45,2023-07,19,26,1,2.4314
UNIT-44,2025-10-01,46,2023-07,19,27,1,2.4043
UNIT-44,2025-11-01,47,2023-07,19,28,1,2.4296
UNIT-44,2025-12-01,48,2023-07,19,29,1,2.4454
UNIT-45,2022-01-01,1,2024-01,25,-24,0,2.8459
UNIT-45,2022-02-01,2,2024-01,25,-23,0,2.8906
UNIT-45,2022-03-01,3,2024-01,25,-22,0,2.8022
UNIT-45,2022-04-01,4,2024-01,25,-21,0,2.8966
UNIT-45,2022-05-01,5,2024-01,25,-20,0,2.9247
UNIT-45,2022-06-01,6,2024-01,25,-19,0,2.8748
UNIT-45,2022-07-01,7,2024-01,25,-18,0,2.9434
UNIT-45,2022-08-01,8,2024-01,25,-17,0,2.8906
UNIT-45,2022-09-01,9,2024-01,25,-16,0,2.907
UNIT-45,2022-10-01,10,2024-01,25,-15,0,2.8538
UNIT-45,2022-11-01,11,2024-01,25,-14,0,2.8334
UNIT-45,2022-12-01,12,2024-01,25,-13,0,2.8989
UNIT-45,2023-01-01,13,2024-01,25,-12,0,2.9302
UNIT-45,2023-02-01,14,2024-01,25,-11,0,2.8556
UNIT-45,2023-03-01,15,2024-01,25,-10,0,2.8704
UNIT-45,2023-04-01,16,2024-01,25,-9,0,2.8627
UNIT-45,2023-05-01,17,2024-01,25,-8,0,2.8737
UNIT-45,2023-06-01,18,2024-01,25,-7,0,2.9022
UNIT-45,2023-07-01,19,2024-01,25,-6,0,2.9553
UNIT-45,2023-08-01,20,2024-01,25,-5,0,2.8806
UNIT-45,2023-09-01,21,2024-01,25,-4,0,2.9309
UNIT-45,2023-10-01,22,2024-01,25,-3,0,2.9126
UNIT-45,2023-11-01,23,2024-01,25,-2,0,2.9324
UNIT-45,2023-12-01,24,2024-01,25,-1,0,2.9797
UNIT-45,2024-01-01,25,2024-01,25,0,1,3.0237
UNIT-45,2024-02-01,26,2024-01,25,1,1,3.0116
UNIT-45,2024-03-01,27,2024-01,25,2,1,3.0199
UNIT-45,2024-04-01,28,2024-01,25,3,1,2.9494
UNIT-45,2024-05-01,29,2024-01,25,4,1,3.0015
UNIT-45,2024-06-01,30,2024-01,25,5,1,2.9782
UNIT-45,2024-07-01,31,2024-01,25,6,1,2.973
UNIT-45,2024-08-01,32,2024-01,25,7,1,3.0073
UNIT-45,2024-09-01,33,2024-01,25,8,1,2.9969
UNIT-45,2024-10-01,34,2024-01,25,9,1,3.0383
UNIT-45,2024-11-01,35,2024-01,25,10,1,3.0141
UNIT-45,2024-12-01,36,2024-01,25,11,1,2.9999
UNIT-45,2025-01-01,37,2024-01,25,12,1,3.0973
UNIT-45,2025-02-01,38,2024-01,25,13,1,3.051
UNIT-45,2025-03-01,39,2024-01,25,14,1,2.9958
UNIT-45,2025-04-01,40,2024-01,25,15,1,3.0038
UNIT-45,2025-05-01,41,2024-01,25,16,1,3.0803
UNIT-45,2025-06-01,42,2024-01,25,17,1,3.0216
UNIT-45,2025-07-01,43,2024-01,25,18,1,3.0722
UNIT-45,2025-08-01,44,2024-01,25,19,1,3.0038
UNIT-45,2025-09-01,45,2024-01,25,20,1,3.0361
UNIT-45,2025-10-01,46,2024-01,25,21,1,3.0897
UNIT-45,2025-11-01,47,2024-01,25,22,1,3.0587
UNIT-45,2025-12-01,48,2024-01,25,23,1,3.069
UNIT-46,2022-01-01,1,2023-07,19,-18,0,2.2004
UNIT-46,2022-02-01,2,2023-07,19,-17,0,2.1912
UNIT-46,2022-03-01,3,2023-07,19,-16,0,2.227
UNIT-46,2022-04-01,4,2023-07,19,-15,0,2.2411
UNIT-46,2022-05-01,5,2023-07,19,-14,0,2.2219
UNIT-46,2022-06-01,6,2023-07,19,-13,0,2.2724
UNIT-46,2022-07-01,7,2023-07,19,-12,0,2.1687
UNIT-46,2022-08-01,8,2023-07,19,-11,0,2.2612
UNIT-46,2022-09-01,9,2023-07,19,-10,0,2.2254
UNIT-46,2022-10-01,10,2023-07,19,-9,0,2.1924
UNIT-46,2022-11-01,11,2023-07,19,-8,0,2.2493
UNIT-46,2022-12-01,12,2023-07,19,-7,0,2.2516
UNIT-46,2023-01-01,13,2023-07,19,-6,0,2.2709
UNIT-46,2023-02-01,14,2023-07,19,-5,0,2.2712
UNIT-46,2023-03-01,15,2023-07,19,-4,0,2.3206
UNIT-46,2023-04-01,16,2023-07,19,-3,0,2.2646
UNIT-46,2023-05-01,17,2023-07,19,-2,0,2.2554
UNIT-46,2023-06-01,18,2023-07,19,-1,0,2.2617
UNIT-46,2023-07-01,19,2023-07,19,0,1,2.3077
UNIT-46,2023-08-01,20,2023-07,19,1,1,2.2915
UNIT-46,2023-09-01,21,2023-07,19,2,1,2.3638
UNIT-46,2023-10-01,22,2023-07,19,3,1,2.3061
UNIT-46,2023-11-01,23,2023-07,19,4,1,2.3993
UNIT-46,2023-12-01,24,2023-07,19,5,1,2.3164
UNIT-46,2024-01-01,25,2023-07,19,6,1,2.348
UNIT-46,2024-02-01,26,2023-07,19,7,1,2.3583
UNIT-46,2024-03-01,27,2023-07,19,8,1,2.3694
UNIT-46,2024-04-01,28,2023-07,19,9,1,2.3834
UNIT-46,2024-05-01,29,2023-07,19,10,1,2.3972
UNIT-46,2024-06-01,30,2023-07,19,11,1,2.3483
UNIT-46,2024-07-01,31,2023-07,19,12,1,2.3336
UNIT-46,2024-08-01,32,2023-07,19,13,1,2.3984
UNIT-46,2024-09-01,33,2023-07,19,14,1,2.4033
UNIT-46,2024-10-01,34,2023-07,19,15,1,2.3717
UNIT-46,2024-11-01,35,2023-07,19,16,1,2.3726
UNIT-46,2024-12-01,36,2023-07,19,17,1,2.3833
UNIT-46,2025-01-01,37,2023-07,19,18,1,2.3941
UNIT-46,2025-02-01,38,2023-07,19,19,1,2.3593
UNIT-46,2025-03-01,39,2023-07,19,20,1,2.4189
UNIT-46,2025-04-01,40,2023-07,19,21,1,2.4036
UNIT-46,2025-05-01,41,2023-07,19,22,1,2.3704
UNIT-46,2025-06-01,42,2023-07,19,23,1,2.352
UNIT-46,2025-07-01,43,2023-07,19,24,1,2.3881
UNIT-46,2025-08-01,44,2023-07,19,25,1,2.411
UNIT-46,2025-09-01,45,2023-07,19,26,1,2.4107
UNIT-46,2025-10-01,46,2023-07,19,27,1,2.4232
UNIT-46,2025-11-01,47,2023-07,19,28,1,2.3821
UNIT-46,2025-12-01,48,2023-07,19,29,1,2.425
UNIT-47,2022-01-01,1,never,0,,0,2.4991
UNIT-47,2022-02-01,2,never,0,,0,2.4689
UNIT-47,2022-03-01,3,never,0,,0,2.5018
UNIT-47,2022-04-01,4,never,0,,0,2.555
UNIT-47,2022-05-01,5,never,0,,0,2.5195
UNIT-47,2022-06-01,6,never,0,,0,2.5161
UNIT-47,2022-07-01,7,never,0,,0,2.4943
UNIT-47,2022-08-01,8,never,0,,0,2.4686
UNIT-47,2022-09-01,9,never,0,,0,2.4768
UNIT-47,2022-10-01,10,never,0,,0,2.5523
UNIT-47,2022-11-01,11,never,0,,0,2.5382
UNIT-47,2022-12-01,12,never,0,,0,2.5367
UNIT-47,2023-01-01,13,never,0,,0,2.5247
UNIT-47,2023-02-01,14,never,0,,0,2.4547
UNIT-47,2023-03-01,15,never,0,,0,2.5392
UNIT-47,2023-04-01,16,never,0,,0,2.5434
UNIT-47,2023-05-01,17,never,0,,0,2.5486
UNIT-47,2023-06-01,18,never,0,,0,2.5066
