cell_id,x_km,y_km,date,t,treated,dist_to_treat_km,in_spillover_ring,post,log_avg_rad
C012,11.0,0.0,2022-03-01,3,0,5.0,0,0,2.4337
C012,11.0,0.0,2022-04-01,4,0,5.0,0,0,2.4985
C012,11.0,0.0,2022-05-01,5,0,5.0,0,0,2.4229
C012,11.0,0.0,2022-06-01,6,0,5.0,0,0,2.453
C012,11.0,0.0,2022-07-01,7,0,5.0,0,0,2.4337
C012,11.0,0.0,2022-08-01,8,0,5.0,0,0,2.3996
C012,11.0,0.0,2022-09-01,9,0,5.0,0,0,2.423
C012,11.0,0.0,2022-10-01,10,0,5.0,0,0,2.4584
C012,11.0,0.0,2022-11-01,11,0,5.0,0,0,2.4384
C012,11.0,0.0,2022-12-01,12,0,5.0,0,0,2.4811
C012,11.0,0.0,2023-01-01,13,0,5.0,0,0,2.4957
C012,11.0,0.0,2023-02-01,14,0,5.0,0,0,2.4651
C012,11.0,0.0,2023-03-01,15,0,5.0,0,0,2.4404
C012,11.0,0.0,2023-04-01,16,0,5.0,0,0,2.4413
C012,11.0,0.0,2023-05-01,17,0,5.0,0,0,2.445
C012,11.0,0.0,2023-06-01,18,0,5.0,0,0,2.5556
C012,11.0,0.0,2023-07-01,19,0,5.0,0,0,2.4867
C012,11.0,0.0,2023-08-01,20,0,5.0,0,0,2.4802
C012,11.0,0.0,2023-09-01,21,0,5.0,0,0,2.4951
C012,11.0,0.0,2023-10-01,22,0,5.0,0,0,2.4826
C012,11.0,0.0,2023-11-01,23,0,5.0,0,0,2.5326
C012,11.0,0.0,2023-12-01,24,0,5.0,0,0,2.4914
C012,11.0,0.0,2024-01-01,25,0,5.0,0,1,2.5046
C012,11.0,0.0,2024-02-01,26,0,5.0,0,1,2.5006
C012,11.0,0.0,2024-03-01,27,0,5.0,0,1,2.5306
C012,11.0,0.0,2024-04-01,28,0,5.0,0,1,2.5496
C012,11.0,0.0,2024-05-01,29,0,5.0,0,1,2.4681
C012,11.0,0.0,2024-06-01,30,0,5.0,0,1,2.5263
C012,11.0,0.0,2024-07-01,31,0,5.0,0,1,2.5257
C012,11.0,0.0,2024-08-01,32,0,5.0,0,1,2.5314
C012,11.0,0.0,2024-09-01,33,0,5.0,0,1,2.5089
C012,11.0,0.0,2024-10-01,34,0,5.0,0,1,2.4958
C012,11.0,0.0,2024-11-01,35,0,5.0,0,1,2.5664
C012,11.0,0.0,2024-12-01,36,0,5.0,0,1,2.5473
C013,0.0,1.0,2022-01-01,1,0,3.606,0,0,2.5624
C013,0.0,1.0,2022-02-01,2,0,3.606,0,0,2.6114
C013,0.0,1.0,2022-03-01,3,0,3.606,0,0,2.6347
C013,0.0,1.0,2022-04-01,4,0,3.606,0,0,2.5945
C013,0.0,1.0,2022-05-01,5,0,3.606,0,0,2.5971
C013,0.0,1.0,2022-06-01,6,0,3.606,0,0,2.5522
C013,0.0,1.0,2022-07-01,7,0,3.606,0,0,2.6532
C013,0.0,1.0,2022-08-01,8,0,3.606,0,0,2.6552
C013,0.0,1.0,2022-09-01,9,0,3.606,0,0,2.6207
C013,0.0,1.0,2022-10-01,10,0,3.606,0,0,2.6561
C013,0.0,1.0,2022-11-01,11,0,3.606,0,0,2.6303
C013,0.0,1.0,2022-12-01,12,0,3.606,0,0,2.6411
C013,0.0,1.0,2023-01-01,13,0,3.606,0,0,2.6489
C013,0.0,1.0,2023-02-01,14,0,3.606,0,0,2.6171
C013,0.0,1.0,2023-03-01,15,0,3.606,0,0,2.6224
C013,0.0,1.0,2023-04-01,16,0,3.606,0,0,2.6157
C013,0.0,1.0,2023-05-01,17,0,3.606,0,0,2.5804
C013,0.0,1.0,2023-06-01,18,0,3.606,0,0,2.6578
C013,0.0,1.0,2023-07-01,19,0,3.606,0,0,2.7339
C013,0.0,1.0,2023-08-01,20,0,3.606,0,0,2.6196
C013,0.0,1.0,2023-09-01,21,0,3.606,0,0,2.7114
C013,0.0,1.0,2023-10-01,22,0,3.606,0,0,2.6976
C013,0.0,1.0,2023-11-01,23,0,3.606,0,0,2.6666
C013,0.0,1.0,2023-12-01,24,0,3.606,0,0,2.6664
C013,0.0,1.0,2024-01-01,25,0,3.606,0,1,2.6468
C013,0.0,1.0,2024-02-01,26,0,3.606,0,1,2.7008
C013,0.0,1.0,2024-03-01,27,0,3.606,0,1,2.6604
C013,0.0,1.0,2024-04-01,28,0,3.606,0,1,2.7206
C013,0.0,1.0,2024-05-01,29,0,3.606,0,1,2.7067
C013,0.0,1.0,2024-06-01,30,0,3.606,0,1,2.6996
C013,0.0,1.0,2024-07-01,31,0,3.606,0,1,2.6451
C013,0.0,1.0,2024-08-01,32,0,3.606,0,1,2.6773
C013,0.0,1.0,2024-09-01,33,0,3.606,0,1,2.6731
C013,0.0,1.0,2024-10-01,34,0,3.606,0,1,2.6845
C013,0.0,1.0,2024-11-01,35,0,3.606,0,1,2.707
C013,0.0,1.0,2024-12-01,36,0,3.606,0,1,2.6781
C014,1.0,1.0,2022-01-01,1,0,2.828,0,0,2.4961
C014,1.0,1.0,2022-02-01,2,0,2.828,0,0,2.5679
C014,1.0,1.0,2022-03-01,3,0,2.828,0,0,2.5208
C014,1.0,1.0,2022-04-01,4,0,2.828,0,0,2.511
C014,1.0,1.0,2022-05-01,5,0,2.828,0,0,2.5171
C014,1.0,1.0,2022-06-01,6,0,2.828,0,0,2.5324
C014,1.0,1.0,2022-07-01,7,0,2.828,0,0,2.524
C014,1.0,1.0,2022-08-01,8,0,2.828,0,0,2.5026
C014,1.0,1.0,2022-09-01,9,0,2.828,0,0,2.4923
C014,1.0,1.0,2022-10-01,10,0,2.828,0,0,2.5573
C014,1.0,1.0,2022-11-01,11,0,2.828,0,0,2.5067
C014,1.0,1.0,2022-12-01,12,0,2.828,0,0,2.5309
C014,1.0,1.0,2023-01-01,13,0,2.828,0,0,2.5597
C014,1.0,1.0,2023-02-01,14,0,2.828,0,0,2.5492
C014,1.0,1.0,2023-03-01,15,0,2.828,0,0,2.5434
C014,1.0,1.0,2023-04-01,16,0,2.828,0,0,2.5402
C014,1.0,1.0,2023-05-01,17,0,2.828,0,0,2.581
C014,1.0,1.0,2023-06-01,18,0,2.828,0,0,2.4948
C014,1.0,1.0,2023-07-01,19,0,2.828,0,0,2.5508
C014,1.0,1.0,2023-08-01,20,0,2.828,0,0,2.5341
C014,1.0,1.0,2023-09-01,21,0,2.828,0,0,2.5602
C014,1.0,1.0,2023-10-01,22,0,2.828,0,0,2.5563
C014,1.0,1.0,2023-11-01,23,0,2.828,0,0,2.5652
C014,1.0,1.0,2023-12-01,24,0,2.828,0,0,2.6148
C014,1.0,1.0,2024-01-01,25,0,2.828,0,1,2.5948
C014,1.0,1.0,2024-02-01,26,0,2.828,0,1,2.5746
C014,1.0,1.0,2024-03-01,27,0,2.828,0,1,2.5734
C014,1.0,1.0,2024-04-01,28,0,2.828,0,1,2.5735
C014,1.0,1.0,2024-05-01,29,0,2.828,0,1,2.5909
C014,1.0,1.0,2024-06-01,30,0,2.828,0,1,2.5531
C014,1.0,1.0,2024-07-01,31,0,2.828,0,1,2.6081
C014,1.0,1.0,2024-08-01,32,0,2.828,0,1,2.568
C014,1.0,1.0,2024-09-01,33,0,2.828,0,1,2.5941
C014,1.0,1.0,2024-10-01,34,0,2.828,0,1,2.6337
C014,1.0,1.0,2024-11-01,35,0,2.828,0,1,2.5619
C014,1.0,1.0,2024-12-01,36,0,2.828,0,1,2.6301
C015,2.0,1.0,2022-01-01,1,0,2.236,0,0,2.188
C015,2.0,1.0,2022-02-01,2,0,2.236,0,0,2.1584
C015,2.0,1.0,2022-03-01,3,0,2.236,0,0,2.2144
C015,2.0,1.0,2022-04-01,4,0,2.236,0,0,2.2086
C015,2.0,1.0,2022-05-01,5,0,2.236,0,0,2.2314
C015,2.0,1.0,2022-06-01,6,0,2.236,0,0,2.1937
C015,2.0,1.0,2022-07-01,7,0,2.236,0,0,2.2459
C015,2.0,1.0,2022-08-01,8,0,2.236,0,0,2.2465
C015,2.0,1.0,2022-09-01,9,0,2.236,0,0,2.244
C015,2.0,1.0,2022-10-01,10,0,2.236,0,0,2.2271
C015,2.0,1.0,2022-11-01,11,0,2.236,0,0,2.2384
C015,2.0,1.0,2022-12-01,12,0,2.236,0,0,2.2915
C015,2.0,1.0,2023-01-01,13,0,2.236,0,0,2.2052
C015,2.0,1.0,2023-02-01,14,0,2.236,0,0,2.1585
C015,2.0,1.0,2023-03-01,15,0,2.236,0,0,2.2548
C015,2.0,1.0,2023-04-01,16,0,2.236,0,0,2.2985
C015,2.0,1.0,2023-05-01,17,0,2.236,0,0,2.2751
C015,2.0,1.0,2023-06-01,18,0,2.236,0,0,2.2265
C015,2.0,1.0,2023-07-01,19,0,2.236,0,0,2.2316
C015,2.0,1.0,2023-08-01,20,0,2.236,0,0,2.2621
C015,2.0,1.0,2023-09-01,21,0,2.236,0,0,2.2332
C015,2.0,1.0,2023-10-01,22,0,2.236,0,0,2.2972
C015,2.0,1.0,2023-11-01,23,0,2.236,0,0,2.2636
C015,2.0,1.0,2023-12-01,24,0,2.236,0,0,2.2943
C015,2.0,1.0,2024-01-01,25,0,2.236,0,1,2.1814
C015,2.0,1.0,2024-02-01,26,0,2.236,0,1,2.2922
C015,2.0,1.0,2024-03-01,27,0,2.236,0,1,2.2343
C015,2.0,1.0,2024-04-01,28,0,2.236,0,1,2.2258
C015,2.0,1.0,2024-05-01,29,0,2.236,0,1,2.3014
C015,2.0,1.0,2024-06-01,30,0,2.236,0,1,2.3465
C015,2.0,1.0,2024-07-01,31,0,2.236,0,1,2.2749
C015,2.0,1.0,2024-08-01,32,0,2.236,0,1,2.318
C015,2.0,1.0,2024-09-01,33,0,2.236,0,1,2.2548
C015,2.0,1.0,2024-10-01,34,0,2.236,0,1,2.3074
C015,2.0,1.0,2024-11-01,35,0,2.236,0,1,2.3309
C015,2.0,1.0,2024-12-01,36,0,2.236,0,1,2.3312
C016,3.0,1.0,2022-01-01,1,0,2.0,1,0,1.9771
C016,3.0,1.0,2022-02-01,2,0,2.0,1,0,1.9619
C016,3.0,1.0,2022-03-01,3,0,2.0,1,0,1.9985
C016,3.0,1.0,2022-04-01,4,0,2.0,1,0,1.9837
C016,3.0,1.0,2022-05-01,5,0,2.0,1,0,1.9312
C016,3.0,1.0,2022-06-01,6,0,2.0,1,0,1.9186
C016,3.0,1.0,2022-07-01,7,0,2.0,1,0,1.9505
C016,3.0,1.0,2022-08-01,8,0,2.0,1,0,2.0304
C016,3.0,1.0,2022-09-01,9,0,2.0,1,0,1.982
C016,3.0,1.0,2022-10-01,10,0,2.0,1,0,1.95
C016,3.0,1.0,2022-11-01,11,0,2.0,1,0,1.9675
C016,3.0,1.0,2022-12-01,12,0,2.0,1,0,1.9992
C016,3.0,1.0,2023-01-01,13,0,2.0,1,0,1.9682
C016,3.0,1.0,2023-02-01,14,0,2.0,1,0,2.018
C016,3.0,1.0,2023-03-01,15,0,2.0,1,0,1.986
C016,3.0,1.0,2023-04-01,16,0,2.0,1,0,1.971
C016,3.0,1.0,2023-05-01,17,0,2.0,1,0,1.9584
C016,3.0,1.0,2023-06-01,18,0,2.0,1,0,2.0178
C016,3.0,1.0,2023-07-01,19,0,2.0,1,0,2.0369
C016,3.0,1.0,2023-08-01,20,0,2.0,1,0,2.0438
C016,3.0,1.0,2023-09-01,21,0,2.0,1,0,2.0121
C016,3.0,1.0,2023-10-01,22,0,2.0,1,0,1.9414
C016,3.0,1.0,2023-11-01,23,0,2.0,1,0,2.0357
C016,3.0,1.0,2023-12-01,24,0,2.0,1,0,2.0378
C016,3.0,1.0,2024-01-01,25,0,2.0,1,1,2.0195
C016,3.0,1.0,2024-02-01,26,0,2.0,1,1,2.0715
C016,3.0,1.0,2024-03-01,27,0,2.0,1,1,2.0105
C016,3.0,1.0,2024-04-01,28,0,2.0,1,1,2.0848
C016,3.0,1.0,2024-05-01,29,0,2.0,1,1,1.9638
C016,3.0,1.0,2024-06-01,30,0,2.0,1,1,2.0382
C016,3.0,1.0,2024-07-01,31,0,2.0,1,1,2.0617
C016,3.0,1.0,2024-08-01,32,0,2.0,1,1,2.0363
C016,3.0,1.0,2024-09-01,33,0,2.0,1,1,2.0809
C016,3.0,1.0,2024-10-01,34,0,2.0,1,1,2.0994
C016,3.0,1.0,2024-11-01,35,0,2.0,1,1,2.0451
C016,3.0,1.0,2024-12-01,36,0,2.0,1,1,2.0509
C017,4.0,1.0,2022-01-01,1,0,2.236,0,0,2.175
C017,4.0,1.0,2022-02-01,2,0,2.236,0,0,2.1622
C017,4.0,1.0,2022-03-01,3,0,2.236,0,0,2.1112
C017,4.0,1.0,2022-04-01,4,0,2.236,0,0,2.1404
C017,4.0,1.0,2022-05-01,5,0,2.236,0,0,2.1341
C017,4.0,1.0,2022-06-01,6,0,2.236,0,0,2.1693
C017,4.0,1.0,2022-07-01,7,0,2.236,0,0,2.1369
C017,4.0,1.0,2022-08-01,8,0,2.236,0,0,2.1763
C017,4.0,1.0,2022-09-01,9,0,2.236,0,0,2.1656
C017,4.0,1.0,2022-10-01,10,0,2.236,0,0,2.205
C017,4.0,1.0,2022-11-01,11,0,2.236,0,0,2.1544
C017,4.0,1.0,2022-12-01,12,0,2.236,0,0,2.1744
C017,4.0,1.0,2023-01-01,13,0,2.236,0,0,2.1517
C017,4.0,1.0,2023-02-01,14,0,2.236,0,0,2.1658
C017,4.0,1.0,2023-03-01,15,0,2.236,0,0,2.2003
C017,4.0,1.0,2023-04-01,16,0,2.236,0,0,2.1732
C017,4.0,1.0,2023-05-01,17,0,2.236,0,0,2.193
C017,4.0,1.0,2023-06-01,18,0,2.236,0,0,2.241
C017,4.0,1.0,2023-07-01,19,0,2.236,0,0,2.1973
C017,4.0,1.0,2023-08-01,20,0,2.236,0,0,2.2473
C017,4.0,1.0,2023-09-01,21,0,2.236,0,0,2.1691
C017,4.0,1.0,2023-10-01,22,0,2.236,0,0,2.1953
C017,4.0,1.0,2023-11-01,23,0,2.236,0,0,2.2661
C017,4.0,1.0,2023-12-01,24,0,2.236,0,0,2.2359
C017,4.0,1.0,2024-01-01,25,0,2.236,0,1,2.1812
C017,4.0,1.0,2024-02-01,26,0,2.236,0,1,2.2298
C017,4.0,1.0,2024-03-01,27,0,2.236,0,1,2.208
C017,4.0,1.0,2024-04-01,28,0,2.236,0,1,2.2467
C017,4.0,1.0,2024-05-01,29,0,2.236,0,1,2.1847
C017,4.0,1.0,2024-06-01,30,0,2.236,0,1,2.1883
C017,4.0,1.0,2024-07-01,31,0,2.236,0,1,2.2863
C017,4.0,1.0,2024-08-01,32,0,2.236,0,1,2.1882
C017,4.0,1.0,2024-09-01,33,0,2.236,0,1,2.2388
C017,4.0,1.0,2024-10-01,34,0,2.236,0,1,2.2674
C017,4.0,1.0,2024-11-01,35,0,2.236,0,1,2.2201
C017,4.0,1.0,2024-12-01,36,0,2.236,0,1,2.2445
C018,5.0,1.0,2022-01-01,1,0,2.828,0,0,2.2622
C018,5.0,1.0,2022-02-01,2,0,2.828,0,0,2.2924
C018,5.0,1.0,2022-03-01,3,0,2.828,0,0,2.2726
C018,5.0,1.0,2022-04-01,4,0,2.828,0,0,2.2758
C018,5.0,1.0,2022-05-01,5,0,2.828,0,0,2.283
C018,5.0,1.0,2022-06-01,6,0,2.828,0,0,2.2645
C018,5.0,1.0,2022-07-01,7,0,2.828,0,0,2.3119
C018,5.0,1.0,2022-08-01,8,0,2.828,0,0,2.223
C018,5.0,1.0,2022-09-01,9,0,2.828,0,0,2.2457
C018,5.0,1.0,2022-10-01,10,0,2.828,0,0,2.2377
C018,5.0,1.0,2022-11-01,11,0,2.828,0,0,2.2389
C018,5.0,1.0,2022-12-01,12,0,2.828,0,0,2.2308
C018,5.0,1.0,2023-01-01,13,0,2.828,0,0,2.3363
C018,5.0,1.0,2023-02-01,14,0,2.828,0,0,2.2777
C018,5.0,1.0,2023-03-01,15,0,2.828,0,0,2.287
C018,5.0,1.0,2023-04-01,16,0,2.828,0,0,2.3543
C018,5.0,1.0,2023-05-01,17,0,2.828,0,0,2.2628
C018,5.0,1.0,2023-06-01,18,0,2.828,0,0,2.3272
C018,5.0,1.0,2023-07-01,19,0,2.828,0,0,2.3263
C018,5.0,1.0,2023-08-01,20,0,2.828,0,0,2.3022
C018,5.0,1.0,2023-09-01,21,0,2.828,0,0,2.3574
C018,5.0,1.0,2023-10-01,22,0,2.828,0,0,2.3253
C018,5.0,1.0,2023-11-01,23,0,2.828,0,0,2.3398
C018,5.0,1.0,2023-12-01,24,0,2.828,0,0,2.3538
C018,5.0,1.0,2024-01-01,25,0,2.828,0,1,2.3494
C018,5.0,1.0,2024-02-01,26,0,2.828,0,1,2.3226
C018,5.0,1.0,2024-03-01,27,0,2.828,0,1,2.3182
C018,5.0,1.0,2024-04-01,28,0,2.828,0,1,2.3875
C018,5.0,1.0,2024-05-01,29,0,2.828,0,1,2.3739
C018,5.0,1.0,2024-06-01,30,0,2.828,0,1,2.3365
C018,5.0,1.0,2024-07-01,31,0,2.828,0,1,2.3677
C018,5.0,1.0,2024-08-01,32,0,2.828,0,1,2.3084
C018,5.0,1.0,2024-09-01,33,0,2.828,0,1,2.3098
C018,5.0,1.0,2024-10-01,34,0,2.828,0,1,2.3145
C018,5.0,1.0,2024-11-01,35,0,2.828,0,1,2.3448
C018,5.0,1.0,2024-12-01,36,0,2.828,0,1,2.3426
C019,6.0,1.0,2022-01-01,1,0,3.606,0,0,2.6275
C019,6.0,1.0,2022-02-01,2,0,3.606,0,0,2.6834
C019,6.0,1.0,2022-03-01,3,0,3.606,0,0,2.7154
C019,6.0,1.0,2022-04-01,4,0,3.606,0,0,2.674
C019,6.0,1.0,2022-05-01,5,0,3.606,0,0,2.6744
C019,6.0,1.0,2022-06-01,6,0,3.606,0,0,2.6798
C019,6.0,1.0,2022-07-01,7,0,3.606,0,0,2.6359
C019,6.0,1.0,2022-08-01,8,0,3.606,0,0,2.6366
C019,6.0,1.0,2022-09-01,9,0,3.606,0,0,2.7152
C019,6.0,1.0,2022-10-01,10,0,3.606,0,0,2.6374
C019,6.0,1.0,2022-11-01,11,0,3.606,0,0,2.6304
C019,6.0,1.0,2022-12-01,12,0,3.606,0,0,2.6688
C019,6.0,1.0,2023-01-01,13,0,3.606,0,0,2.6362
C019,6.0,1.0,2023-02-01,14,0,3.606,0,0,2.6729
C019,6.0,1.0,2023-03-01,15,0,3.606,0,0,2.6848
C019,6.0,1.0,2023-04-01,16,0,3.606,0,0,2.6624
C019,6.0,1.0,2023-05-01,17,0,3.606,0,0,2.6985
C019,6.0,1.0,2023-06-01,18,0,3.606,0,0,2.6789
C019,6.0,1.0,2023-07-01,19,0,3.606,0,0,2.7117
C019,6.0,1.0,2023-08-01,20,0,3.606,0,0,2.7046
C019,6.0,1.0,2023-09-01,21,0,3.606,0,0,2.6935
C019,6.0,1.0,2023-10-01,22,0,3.606,0,0,2.7362
C019,6.0,1.0,2023-11-01,23,0,3.606,0,0,2.6618
C019,6.0,1.0,2023-12-01,24,0,3.606,0,0,2.7482
C019,6.0,1.0,2024-01-01,25,0,3.606,0,1,2.705
C019,6.0,1.0,2024-02-01,26,0,3.606,0,1,2.6948
C019,6.0,1.0,2024-03-01,27,0,3.606,0,1,2.795
C019,6.0,1.0,2024-04-01,28,0,3.606,0,1,2.7052
C019,6.0,1.0,2024-05-01,29,0,3.606,0,1,2.7429
C019,6.0,1.0,2024-06-01,30,0,3.606,0,1,2.6683
C019,6.0,1.0,2024-07-01,31,0,3.606,0,1,2.7191
C019,6.0,1.0,2024-08-01,32,0,3.606,0,1,2.7305
C019,6.0,1.0,2024-09-01,33,0,3.606,0,1,2.7429
C019,6.0,1.0,2024-10-01,34,0,3.606,0,1,2.687
C019,6.0,1.0,2024-11-01,35,0,3.606,0,1,2.6657
C019,6.0,1.0,2024-12-01,36,0,3.606,0,1,2.725
C020,7.0,1.0,2022-01-01,1,0,3.162,0,0,2.3217
C020,7.0,1.0,2022-02-01,2,0,3.162,0,0,2.3941
C020,7.0,1.0,2022-03-01,3,0,3.162,0,0,2.3106
C020,7.0,1.0,2022-04-01,4,0,3.162,0,0,2.3587
C020,7.0,1.0,2022-05-01,5,0,3.162,0,0,2.362
C020,7.0,1.0,2022-06-01,6,0,3.162,0,0,2.3617
C020,7.0,1.0,2022-07-01,7,0,3.162,0,0,2.3842
C020,7.0,1.0,2022-08-01,8,0,3.162,0,0,2.3484
C020,7.0,1.0,2022-09-01,9,0,3.162,0,0,2.4302
C020,7.0,1.0,2022-10-01,10,0,3.162,0,0,2.4097
C020,7.0,1.0,2022-11-01,11,0,3.162,0,0,2.3818
C020,7.0,1.0,2022-12-01,12,0,3.162,0,0,2.3585
C020,7.0,1.0,2023-01-01,13,0,3.162,0,0,2.3836
C020,7.0,1.0,2023-02-01,14,0,3.162,0,0,2.391
C020,7.0,1.0,2023-03-01,15,0,3.162,0,0,2.3832
C020,7.0,1.0,2023-04-01,16,0,3.162,0,0,2.4037
C020,7.0,1.0,2023-05-01,17,0,3.162,0,0,2.4559
C020,7.0,1.0,2023-06-01,18,0,3.162,0,0,2.3508
C020,7.0,1.0,2023-07-01,19,0,3.162,0,0,2.3953
C020,7.0,1.0,2023-08-01,20,0,3.162,0,0,2.3654
C020,7.0,1.0,2023-09-01,21,0,3.162,0,0,2.3791
C020,7.0,1.0,2023-10-01,22,0,3.162,0,0,2.4078
C020,7.0,1.0,2023-11-01,23,0,3.162,0,0,2.3931
C020,7.0,1.0,2023-12-01,24,0,3.162,0,0,2.4066
C020,7.0,1.0,2024-01-01,25,0,3.162,0,1,2.4346
C020,7.0,1.0,2024-02-01,26,0,3.162,0,1,2.3993
C020,7.0,1.0,2024-03-01,27,0,3.162,0,1,2.4543
C020,7.0,1.0,2024-04-01,28,0,3.162,0,1,2.4138
C020,7.0,1.0,2024-05-01,29,0,3.162,0,1,2.4187
C020,7.0,1.0,2024-06-01,30,0,3.162,0,1,2.4382
C020,7.0,1.0,2024-07-01,31,0,3.162,0,1,2.4963
C020,7.0,1.0,2024-08-01,32,0,3.162,0,1,2.4436
C020,7.0,1.0,2024-09-01,33,0,3.162,0,1,2.4558
C020,7.0,1.0,2024-10-01,34,0,3.162,0,1,2.4715
C020,7.0,1.0,2024-11-01,35,0,3.162,0,1,2.4204
C020,7.0,1.0,2024-12-01,36,0,3.162,0,1,2.4087
C021,8.0,1.0,2022-01-01,1,0,3.0,0,0,1.9918
C021,8.0,1.0,2022-02-01,2,0,3.0,0,0,1.947
C021,8.0,1.0,2022-03-01,3,0,3.0,0,0,1.9656
C021,8.0,1.0,2022-04-01,4,0,3.0,0,0,2.0173
C021,8.0,1.0,2022-05-01,5,0,3.0,0,0,2.0155
C021,8.0,1.0,2022-06-01,6,0,3.0,0,0,1.9719
C021,8.0,1.0,2022-07-01,7,0,3.0,0,0,2.037
C021,8.0,1.0,2022-08-01,8,0,3.0,0,0,1.9531
C021,8.0,1.0,2022-09-01,9,0,3.0,0,0,2.0025
C021,8.0,1.0,2022-10-01,10,0,3.0,0,0,2.0137
C021,8.0,1.0,2022-11-01,11,0,3.0,0,0,2.0084
C021,8.0,1.0,2022-12-01,12,0,3.0,0,0,1.9946
C021,8.0,1.0,2023-01-01,13,0,3.0,0,0,2.0167
C021,8.0,1.0,2023-02-01,14,0,3.0,0,0,2.0334
C021,8.0,1.0,2023-03-01,15,0,3.0,0,0,2.0357
C021,8.0,1.0,2023-04-01,16,0,3.0,0,0,2.0107
C021,8.0,1.0,2023-05-01,17,0,3.0,0,0,2.0525
C021,8.0,1.0,2023-06-01,18,0,3.0,0,0,2.0653
C021,8.0,1.0,2023-07-01,19,0,3.0,0,0,2.0373
C021,8.0,1.0,2023-08-01,20,0,3.0,0,0,2.0322
C021,8.0,1.0,2023-09-01,21,0,3.0,0,0,2.0371
C021,8.0,1.0,2023-10-01,22,0,3.0,0,0,2.0418
C021,8.0,1.0,2023-11-01,23,0,3.0,0,0,2.0404
C021,8.0,1.0,2023-12-01,24,0,3.0,0,0,2.0948
C021,8.0,1.0,2024-01-01,25,0,3.0,0,1,2.0836
C021,8.0,1.0,2024-02-01,26,0,3.0,0,1,2.0503
C021,8.0,1.0,2024-03-01,27,0,3.0,0,1,2.0907
C021,8.0,1.0,2024-04-01,28,0,3.0,0,1,2.0443
C021,8.0,1.0,2024-05-01,29,0,3.0,0,1,2.0796
C021,8.0,1.0,2024-06-01,30,0,3.0,0,1,2.0866
C021,8.0,1.0,2024-07-01,31,0,3.0,0,1,2.0879
C021,8.0,1.0,2024-08-01,32,0,3.0,0,1,2.0548
C021,8.0,1.0,2024-09-01,33,0,3.0,0,1,2.0402
C021,8.0,1.0,2024-10-01,34,0,3.0,0,1,2.0893
C021,8.0,1.0,2024-11-01,35,0,3.0,0,1,2.0788
C021,8.0,1.0,2024-12-01,36,0,3.0,0,1,2.0482
C022,9.0,1.0,2022-01-01,1,0,3.162,0,0,2.7185
C022,9.0,1.0,2022-02-01,2,0,3.162,0,0,2.7228
C022,9.0,1.0,2022-03-01,3,0,3.162,0,0,2.7317
C022,9.0,1.0,2022-04-01,4,0,3.162,0,0,2.691
C022,9.0,1.0,2022-05-01,5,0,3.162,0,0,2.7106
C022,9.0,1.0,2022-06-01,6,0,3.162,0,0,2.7086
C022,9.0,1.0,2022-07-01,7,0,3.162,0,0,2.7124
C022,9.0,1.0,2022-08-01,8,0,3.162,0,0,2.7318
C022,9.0,1.0,2022-09-01,9,0,3.162,0,0,2.7094
C022,9.0,1.0,2022-10-01,10,0,3.162,0,0,2.7063
C022,9.0,1.0,2022-11-01,11,0,3.162,0,0,2.7236
C022,9.0,1.0,2022-12-01,12,0,3.162,0,0,2.6756
C022,9.0,1.0,2023-01-01,13,0,3.162,0,0,2.7208
C022,9.0,1.0,2023-02-01,14,0,3.162,0,0,2.731
C022,9.0,1.0,2023-03-01,15,0,3.162,0,0,2.7017
C022,9.0,1.0,2023-04-01,16,0,3.162,0,0,2.6925
C022,9.0,1.0,2023-05-01,17,0,3.162,0,0,2.7605
C022,9.0,1.0,2023-06-01,18,0,3.162,0,0,2.7346
C022,9.0,1.0,2023-07-01,19,0,3.162,0,0,2.7493
C022,9.0,1.0,2023-08-01,20,0,3.162,0,0,2.7412
C022,9.0,1.0,2023-09-01,21,0,3.162,0,0,2.8184
C022,9.0,1.0,2023-10-01,22,0,3.162,0,0,2.7766
C022,9.0,1.0,2023-11-01,23,0,3.162,0,0,2.7415
C022,9.0,1.0,2023-12-01,24,0,3.162,0,0,2.7596
C022,9.0,1.0,2024-01-01,25,0,3.162,0,1,2.758
C022,9.0,1.0,2024-02-01,26,0,3.162,0,1,2.6847
C022,9.0,1.0,2024-03-01,27,0,3.162,0,1,2.7874
C022,9.0,1.0,2024-04-01,28,0,3.162,0,1,2.803
C022,9.0,1.0,2024-05-01,29,0,3.162,0,1,2.7461
C022,9.0,1.0,2024-06-01,30,0,3.162,0,1,2.7179
C022,9.0,1.0,2024-07-01,31,0,3.162,0,1,2.7979
C022,9.0,1.0,2024-08-01,32,0,3.162,0,1,2.7943
C022,9.0,1.0,2024-09-01,33,0,3.162,0,1,2.8029
C022,9.0,1.0,2024-10-01,34,0,3.162,0,1,2.8446
C022,9.0,1.0,2024-11-01,35,0,3.162,0,1,2.7786
C022,9.0,1.0,2024-12-01,36,0,3.162,0,1,2.8494
C023,10.0,1.0,2022-01-01,1,0,3.606,0,0,2.6784
C023,10.0,1.0,2022-02-01,2,0,3.606,0,0,2.6892
C023,10.0,1.0,2022-03-01,3,0,3.606,0,0,2.6871
C023,10.0,1.0,2022-04-01,4,0,3.606,0,0,2.6785
C023,10.0,1.0,2022-05-01,5,0,3.606,0,0,2.734
